,symbol,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
53,IBM,126,414,540,126,2114120,98678,100,986.78,385751.2922570707,176,159,218400,312526.5392781645,224349.04458598827,170392.78131634832,260976.64543524475
54,IBM,114,436,550,114,1648832,98678,100,986.78,312056.6221986004,139,116,165496,244360.93418257497,221224.84076433186,208904.88322717798,235761.35881104096
55,IBM,138,422,560,138,2152222,98678,100,986.78,391348.11255709414,156,143,198000,286581.740976654,207399.15074310027,180360.93418259016,246624.20382165659
56,IBM,129,441,570,129,1888702,98678,100,986.78,354829.8528731764,198,174,245700,313216.98513798043,236842.4628450118,204578.34394904363,278256.4755838653
57,IBM,107,473,580,107,2019555,98678,100,986.78,380812.37858688366,198,179,245700,336519.74522295967,149453.2908704887,91963.90658174065,195318.47133758018
58,IBM,125,465,590,125,1717539,98678,100,986.78,316187.5578782315,132,120,163800,224346.49681527913,149413.5881104038,105732.48407643402,175414.012738854
59,IBM,125,475,600,125,1655342,98678,100,986.78,314453.4218481332,132,120,163800,224346.49681528658,221095.54140127517,214593.63057324936,221095.54140127538
60,IBM,118,492,610,118,2063788,98678,100,986.78,391592.10088815633,103,130,169000,190169.85138006136,97611.46496815323,82653.9278131637,140997.87685774988
61,IBM,146,474,620,146,2207579,98678,100,986.78,378884.4465044719,220,195,273000,351483.65180468187,189526.53927813206,121496.81528662302,239861.99575371627
62,IBM,142,488,630,142,2350060,98678,100,986.78,408749.73656260624,144,163,223800,260806.79405518994,239681.52866242107,217473.4607218693,247696.39065817482
63,IBM,142,498,640,142,2202782,98678,100,986.78,373736.1893234317,234,203,289618,347456.47558386996,317650.53078556363,287182.1656050987,331171.9745222947
64,IBM,153,497,650,153,2135488,98678,100,986.78,381624.1846581529,198,179,245700,336519.7452229671,331643.312101913,314304.8832271786,331643.3121019129
65,IBM,133,527,660,133,1966543,98678,100,986.78,352907.57373142336,154,140,191100,268842.8874734752,216890.87048832342,191407.21868364897,244161.35881104076
66,IBM,147,523,670,147,2410216,98678,100,986.78,407552.7255607549,198,179,245700,350053.0785562843,173309.5541401279,112802.54777070298,229469.2144373681
67,IBM,168,512,680,168,2662426,98678,100,986.78,427712.787980439,303,261,372366,461197.45222947747,255165.1804670915,135708.28025477193,354703.6093418269
68,IBM,150,540,690,150,2279371,98678,100,986.78,382072.18855734577,237,203,289618,364335.4564756155,341794.05520169967,318315.92356688017,352858.5987261161
69,IBM,157,543,700,157,2160125,98678,100,986.78,367288.3504455321,195,181,237000,327870.9129513055,276233.3333333336,240962.632696392,301896.3906581749
70,IBM,162,548,710,162,1823144,98678,100,986.78,337105.0466723985,154,139,191100,261737.5796178244,97372.39915074338,49033.970276008426,130944.7983014867
71,IBM,169,551,720,169,2255206,98678,100,986.78,366855.6694178243,220,193,273000,330577.4946921356,140457.11252653933,70594.47983014831,192569.0021231428
72,IBM,157,573,730,157,1976239,98678,100,986.78,348555.0993530291,176,157,218400,288889.1719745174,224710.40339702863,186079.83014861893,257278.13163482051
73,IBM,163,577,740,163,2681660,98678,100,986.78,426869.1345763945,220,199,273000,387579.61783441156,213170.70063694337,142250.53078556215,270233.54564755934
74,IBM,154,596,750,154,2985474,98678,100,986.78,456549.577756896,242,219,300300,431263.26963908225,267570.2760084935,159596.60297240072,335159.2356687904
75,IBM,152,608,760,152,2606020,98678,100,986.78,422061.1124114611,144,166,223800,265053.0785562545,256157.11252654,246560.50955414152,260222.92993630652
76,IBM,156,614,770,156,2236569,98678,100,986.78,375602.55980623985,176,160,218400,306369.4267516285,195054.35244161412,148322.71762208102,245690.0212314231
77,IBM,183,597,780,183,2160907,98678,100,986.78,357906.6070206025,198,174,245700,313216.98513799906,116251.16772823787,57537.15498938395,165817.40976645483
78,IBM,180,610,790,180,2925409,98678,100,986.78,440128.96498753637,220,199,273000,393736.7303609662,213170.70063694337,145116.7728237801,273099.7876857759
79,IBM,164,636,800,164,2744456,98678,100,986.78,429692.4615652455,264,234,327600,439355.4140128158,83609.34182590262,28938.42887473476,125520.16985138076
80,IBM,160,650,810,160,2517441,98678,100,986.78,402355.1403113921,269,232,330992,404326.9639066532,240106.15711252746,168266.6666666679,314422.92993630725
81,IBM,175,645,820,175,3627887,98678,100,986.78,518957.4469539868,286,257,354900,524787.6857749149,238307.43099787756,151369.4267515921,333577.4946921455
82,IBM,184,646,830,184,2319078,98678,100,986.78,378446.4514723318,220,195,273000,351483.6518047042,261559.6602972412,227035.24416135752,310719.3205944811
83,IBM,174,666,840,174,2567597,98678,100,986.78,402364.05230711156,269,232,330992,404326.9639066458,281733.3333333344,195154.1401273921,347352.86624203937
84,IBM,192,658,850,192,2697772,98678,100,986.78,414940.75033671974,286,250,354900,427439.4904459864,185475.15923566907,95127.38853502905,252961.78343949132
85,IBM,186,674,860,186,3354964,98678,100,986.78,487834.76641789277,244,221,306000,449129.51167723164,370583.86411889695,336836.5180467127,410276.0084925701
86,IBM,193,677,870,193,2990828,98678,100,986.78,446658.5825280871,242,220,300300,425106.15711257234,327095.54140127497,276072.18683651346,385987.2611464977
87,IBM,192,688,880,192,3128811,98678,100,986.78,465219.02801691164,308,273,382200,514555.414012827,255732.48407643387,134766.45435244238,325106.15711252764
88,IBM,187,703,890,187,2785758,98678,100,986.78,429706.66079547803,264,234,327600,439355.41401282325,142781.95329087082,61358.81104033903,197537.15498938502
89,IBM,171,729,900,171,2138281,98678,100,986.78,363559.9994732644,119,130,180000,213800.4246284701,121784.71337579668,96008.49256900238,157091.2951167734
90,IBM,197,713,910,197,3616146,98678,100,986.78,497660.732853216,308,279,382200,537685.7749470472,449858.5987261167,404373.67303608835,498195.3290870503
91,IBM,186,734,920,186,3236213,98678,100,986.78,455203.1626702521,264,240,327600,456475.58386419713,373632.69639065966,331668.7898089125,416985.1380042476
92,IBM,183,747,930,183,2047513,98678,100,986.78,332790.3049354052,153,128,183496,274901.9108280316,125484.5010615717,52070.06369426762,171371.12526539384
93,IBM,201,739,940,201,2816198,98678,100,986.78,425304.3784585341,180,169,234000,329341.8259023316,160139.27813163545,120212.31422505368,220530.78556263345
94,IBM,191,759,950,191,3219738,98678,100,986.78,455372.68335068144,337,290,413740,518067.94055230916,487634.8195329101,446904.45859872916,499333.3333333348
95,IBM,198,762,960,198,3562182,98678,100,986.78,501952.98268662574,330,300,409500,569055.2016986832,443543.5244161376,388386.41188959195,513354.5647558402
96,IBM,215,755,970,215,3008519,98678,100,986.78,439752.4399215995,220,199,273000,393736.7303609662,262295.54140127474,194585.98726114872,324309.9787685785
97,IBM,195,785,980,195,2747552,98678,100,986.78,414226.0275067225,176,159,218400,324840.76433121786,131577.0700636947,87494.69214437436,196326.96390658244
98,IBM,199,791,990,199,3219773,98678,100,986.78,467488.4000860342,242,218,300300,437420.38216562197,262144.37367303716,170987.26114649745,331348.1953290879
