,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
1137,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179765,179765,17976500,4496681744,4296669673,4107745466,4485162216
1138,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189806,189806,18980600,4747684576,4727560366,4715971812,4747556442
1139,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200184,200184,20018400,5007755447,4880033656,4768416215,5003724370
1140,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10027,10027,1002700,252873513.4,159272150.8,102402474.2,210415408.5
1141,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20017,20017,2001700,501212522.9,431950748.4,376276740.6,488600735.7
1142,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30082,30082,3008200,751441571.1,639757947.8,548468879.6,730113498.6
1143,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39897,39897,3989700,995903146.4,856097628.4,746777839.3,972102531.2
1144,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50148,50148,5014800,1255654877,1214931359,1180428786,1253775573
1145,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60102,60102,6010200,1505437699,1482259134,1467965295,1504925801
1146,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70064,70064,7006400,1754906334,1552088641,1384683588,1726133391
1147,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79890,79890,7989000,1993544964,1845102762,1717324682,1979707768
1148,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89918,89918,8991800,2253149884,2099126380,1961180814,2239588020
1149,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99754,99754,9975400,2492092982,2105343308,1797890694,2420075898
1150,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110120,110120,11012000,2750635441,2661971625,2585393415,2746959356
1151,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120284,120284,12028400,3006500327,2887847682,2777772085,3000317653
1152,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130104,130104,13010400,3251026216,3128867185,3019647935,3245158827
1153,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140223,140223,14022300,3507239574,3504397204,3504589299,3507227566
1154,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149821,149821,14982100,3748556406,3625644951,3512344091,3743291462
1155,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159794,159794,15979400,3994513712,3685187186,3420399588,3965826039
1156,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169872,169872,16987200,4248503814,3918813943,3626747553,4216574792
1157,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180212,180212,18021200,4498659812,4080113286,3720809479,4451273148
1158,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189873,189873,18987300,4748781085,4473278956,4221884952,4728829807
1159,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199584,199584,19958400,4991476206,4421745092,3935589753,4912338301
1160,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10073,10073,1007300,252132362.6,182435476.2,135848287.7,227831781.6
1161,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19983,19983,1998300,498389228.1,453255341.5,417424484,492734108.7
1162,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29865,29865,2986500,744446229.2,606212710.6,501260377.4,713065414.2
1163,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40056,40056,4005600,999798187.9,999763566.4,999761313.8,999797615.8
1164,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50154,50154,5015400,1253614514,1003441707,812427272.7,1192689352
1165,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59725,59725,5972500,1493836300,1255774118,1069946106,1448101627
1166,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70015,70015,7001500,1754232071,1534548033,1348956647,1720131957
1167,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80075,80075,8007500,1999795131,1841136244,1706332620,1984188683
1168,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89925,89925,8992500,2245831962,2015693255,1824784874,2217489197
1169,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99816,99816,9981600,2498511473,2381467644,2275548443,2491323218
1170,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109763,109763,10976300,2748840403,2503447730,2285445646,2721349141
1171,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120173,120173,12017300,3000873132,2900298152,2814634726,2996575823
1172,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130299,130299,13029900,3260016138,3190296008,3125795896,3257941065
1173,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140144,140144,14014400,3503405682,3114253082,2777814479,3449932800
1174,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149907,149907,14990700,3743884562,3341738081,2997110928,3690939799
1175,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160180,160180,16018000,4011347734,3499063850,3067929434,3932192741
1176,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169940,169940,16994000,4247352821,3901329273,3598743540,4212750167
1177,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179938,179938,17993800,4497924332,4469545551,4451360199,4497681620
1178,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189785,189785,18978500,4737571711,4422508521,4141482421,4711326663
1179,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199840,199840,19984000,4988083435,4537006976,4148422195,4938390549
1180,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9993,9993,999300,248751206,223182484.1,208159122,245281663.8
1181,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20119,20119,2011900,501749716.2,478888651.8,462965588.6,500129705.6
1182,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29944,29944,2994400,750685395.2,464841754.4,298707972.6,624908999.5
1183,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39834,39834,3983400,992509730.2,759986201.2,595420201.6,928208863
1184,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50183,50183,5018300,1252700494,1216021152,1191226692,1251313191
1185,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60075,60075,6007500,1500033927,1401944316,1320191088,1491837523
1186,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69813,69813,6981300,1747716162,1639331921,1548146375,1739316671
1187,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80066,80066,8006600,2003847057,1954479528,1915164076,2002234770
1188,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90107,90107,9010700,2252329310,2057728473,1892883305,2231577159
1189,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100076,100076,10007600,2500088368,2198604240,1945821554,2456118458
1190,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110032,110032,11003200,2756875020,2258313339,1863609368,2647957513
1191,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119952,119952,11995200,2999163231,2559252791,2202274486,2921324340
1192,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129862,129862,12986200,3240462671,2971131410,2731412933,3212237229
1193,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140355,140355,14035500,3509319477,3339625142,3184091456,3498816122
1194,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150205,150205,15020500,3753248376,3110908204,2599493397,3620582380
1195,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160136,160136,16013600,4006189448,3498869876,3082796928,3928932815
1196,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170311,170311,17031100,4256642526,4092822899,3943237643,4248592728
1197,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180023,180023,18002300,4502795879,4131956018,3802539677,4464775927
1198,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190348,190348,19034800,4763751433,4385513767,4050434505,4726869389
1199,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200121,200121,20012100,5011261210,4479951855,4018014486,4942038384
1200,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10029,10029,1002900,252173822.3,160142235.9,103688923.1,210175880
1201,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20128,20128,2012800,501976416,454298464,417443725.8,495910789.4
1202,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30040,30040,3004000,754688291.7,736847771,727249633.2,754038458.4
1203,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40009,40009,4000900,998162727.1,955645384.8,921425944.9,995646077.3
1204,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49987,49987,4998700,1250237993,1224577203,1209005512,1249498622
1205,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60032,60032,6003200,1503206109,1451470786,1407909137,1500746818
1206,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70005,70005,7000500,1755129743,1675696815,1606858366,1750382558
1207,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79947,79947,7994700,2000878182,1857881105,1732553654,1987733021
1208,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89931,89931,8993100,2250073141,2231405967,2220038508,2249825280
1209,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99994,99994,9999400,2502507302,2361362230,2230173394,2492024882
1210,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110101,110101,11010100,2752995154,2589165967,2447176167,2740910937
1211,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120396,120396,12039600,3006911501,2692438162,2426149595,2967160817
1212,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130018,130018,13001800,3250450207,3122684189,3005892399,3243955342
1213,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140309,140309,14030900,3509353994,3247826155,3014758443,3484878563
1214,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150022,150022,15002200,3751192373,3272646194,2877852309,3678287132
1215,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160049,160049,16004900,4001880148,3092469340,2426460193,3758927164
1216,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170132,170132,17013200,4253048621,4151040895,4061698612,4249925920
1217,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179809,179809,17980900,4488401799,4463381934,4449726985,4488218766
1218,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189885,189885,18988500,4748975965,4403212495,4092315313,4717540241
1219,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200013,200013,20001300,5002196667,4544437029,4150195217,4951103779
1220,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10061,10061,1006100,251677161.4,163349033.7,114219674.8,216967266.9
1221,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19936,19936,1993600,499422030.9,388114849.4,307592494.4,468592408.4
1222,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29917,29917,2991700,746717884.6,696335913.8,659069957,742432835.6
1223,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39935,39935,3993500,998423362.6,746005908.9,568405286.9,922545757.4
1224,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49819,49819,4981900,1244982898,1131585083,1037998328,1232113172
1225,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59947,59947,5994700,1490610651,1122419870,863234323.4,1382516036
1226,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69890,69890,6989000,1746743557,1409509569,1152954580,1669382114
1227,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80000,80000,8000000,1998679022,1918024726,1843752504,1994176851
1228,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90062,90062,9006200,2253006384,2248890004,2248999989,2252980136
1229,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100298,100298,10029800,2509539292,2289318413,2093404918,2485089750
1230,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110198,110198,11019800,2754119642,2378349113,2064049821,2691097255
1231,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119977,119977,11997700,3006030147,2676675196,2395411434,2962108207
1232,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129930,129930,12993000,3251022765,3241123334,3240684152,3250972920
1233,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140177,140177,14017700,3506536146,3031848037,2631356416,3427972657
1234,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149711,149711,14971100,3744054474,3495234467,3271580980,3723294557
1235,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160247,160247,16024700,4010266998,3677803980,3376193530,3975542488
1236,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170092,170092,17009200,4255268902,4173081471,4102671567,4253268439
1237,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179595,179595,17959500,4486908697,4053825955,3672818083,4435336496
1238,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189754,189754,18975400,4750167946,4281525444,3879347527,4694012383
1239,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199948,199948,19994800,5000393750,4725741152,4475545436,4981470979
1240,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10064,10064,1006400,253223245.7,251427828.8,251456885.5,253114920.2
1241,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19883,19883,1988300,496977129.3,479002031.3,468981516.5,495935926.6
1242,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29975,29975,2997500,749161126.5,671088314.3,604763109.8,738325735.4
1243,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39971,39971,3997100,1002229289,815873395,676031114.7,960430595.6
1244,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50034,50034,5003400,1253524897,1163279987,1087531214,1245240742
1245,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60197,60197,6019700,1505568783,1492530602,1487625513,1505373936
1246,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70002,70002,7000200,1749146723,1675830751,1613629166,1745088217
1247,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80118,80118,8011800,2004822942,1861554288,1735513466,1991908713
